rater,id,model,empathy,professionalism,safety,naturalness,relevance
3,363,A,4.5,3.0,4.0,4.0,5
3,364,A,4.5,3.0,3.5,4.0,4.0
3,365,A,2.5,3.5,4.0,4.5,4.0
3,366,A,5,3.0,3.0,5,4.0
3,367,A,5,4.0,4.0,4.0,4.0
3,368,A,4.5,4.0,3.5,3.5,5
3,369,A,4.5,3.0,4.0,4.0,4.5
3,370,A,4.5,3.0,3.0,4.5,5
3,371,A,4.5,3.0,3.0,3.5,5
3,372,A,3.0,3.0,3.5,4.5,4.0
3,373,A,4.5,2.5,2.0,4.0,4.5
3,374,A,4.5,3.0,4.0,4.0,4.5
3,375,A,4.5,4.0,4.5,3.5,5
3,376,A,4.0,4.5,4.0,4.5,5
3,377,A,2.5,3.0,4.5,4.5,5
3,378,A,4.5,4.5,4.0,5,5
3,379,A,4.5,2.0,3.0,4.0,4.0
3,380,A,4.0,3.5,3.5,4.5,4.0
3,381,A,4.5,3.0,3.5,4.5,5
3,382,A,4.0,4.0,3.5,4.0,5
3,383,A,4.5,4.0,4.0,5,5
3,384,A,4.0,2.5,3.0,5,4.0
3,385,A,4.0,3.0,4.0,4.5,5
3,386,A,5,5,3.0,5,5
3,387,A,4.5,3.5,4.0,3.5,3.0
3,388,A,4.5,2.5,4.5,5,4.0
3,389,A,4.0,3.0,3.5,5,4.0
3,390,A,5,5,4.5,5,4.5
3,391,A,4.5,3.5,3.5,5,4.0
3,392,A,3.5,3.5,3.5,3.5,5
3,393,A,5,4.0,4.0,5,5
3,394,A,4.5,3.5,3.5,4.5,4.0
3,395,A,4.0,2.5,3.5,4.0,4.5
3,396,A,4.5,4.0,4.5,4.0,5
3,397,A,5,4.5,4.5,5,5
3,398,A,4.5,3.5,4.0,4.5,5
3,399,A,3.5,2.0,3.0,4.5,3.0
3,400,A,4.5,3.0,4.5,4.5,5
3,401,A,4.5,3.5,4.5,4.0,4.0
3,402,A,3.5,4.0,2.0,3.5,4.5
3,403,A,5,3.0,3.5,4.5,5
3,404,A,4.0,3.5,4.5,4.5,5
3,405,A,3.0,4.0,4.0,4.5,5
3,406,A,4.0,5,3.0,4.5,5
3,407,A,4.0,4.0,4.0,4.5,4.5
3,408,A,3.5,2.5,3.5,4.0,4.5
3,409,A,4.5,3.5,3.0,4.5,5
3,410,A,3.0,3.5,2.0,4.5,5
3,411,A,4.5,3.5,4.0,5,5
3,412,A,4.5,4.0,4.0,5,5
3,413,A,5,2.5,2.0,4.5,5
3,414,A,4.0,3.0,3.0,4.5,5
3,415,A,4.0,3.5,3.0,5,5
3,416,A,4.5,5,3.5,5,5
3,417,A,3.5,3.5,4.5,4.0,4.0
3,418,A,4.0,4.0,4.0,4.5,5
3,419,A,3.5,3.0,3.5,5,5
3,420,A,4.5,4.0,4.5,5,4.0
3,421,A,4.0,3.5,4.0,5,4.0
3,422,A,4.0,4.5,3.5,4.0,4.5
3,423,A,3.5,4.0,4.0,4.0,5
3,424,A,4.5,3.5,3.5,4.5,5
3,425,A,3.5,4.0,3.5,3.5,5
3,426,A,4.0,3.0,5,5,5
3,427,A,4.5,4.0,5,4.5,4.5
3,428,A,4.0,4.0,5,3.5,5
3,429,A,4.0,3.0,3.0,5,5
3,430,A,4.0,3.5,4.5,3.5,5
3,431,A,4.0,3.5,4.5,4.0,5
3,432,A,4.5,3.5,3.5,3.5,5
3,433,A,3.5,3.0,4.5,4.0,4.5
3,434,A,4.5,4.5,4.5,4.5,4.0
3,435,A,5,4.0,4.0,5,4.5
3,436,A,4.5,4.0,5,5,4.5
3,437,A,3.5,4.5,5,4.0,5
3,438,A,3.0,3.5,4.0,4.0,5
3,439,A,3.5,4.5,5,5,5
3,440,A,4.5,3.5,3.5,3.5,4.5
3,441,A,4.5,2.5,3.5,4.0,3.5
3,442,A,3.5,4.5,4.0,4.0,5
3,443,A,4.5,3.0,5,5,4.5
3,444,A,5,3.5,4.5,4.0,5
3,445,A,4.0,4.0,4.0,4.5,5
3,446,A,3.0,3.5,3.5,5,5
3,447,A,3.5,4.5,4.5,4.5,5
3,448,A,4.0,3.0,4.0,3.5,4.5
3,449,A,5,3.5,4.5,4.0,4.5
3,450,A,4.5,4.0,4.5,5,5
3,451,A,3.0,3.5,3.5,4.5,5
3,452,A,4.5,4.0,4.0,4.5,5
3,453,A,3.0,3.0,5,5,4.5
3,454,A,4.0,3.0,4.5,3.5,4.0
3,455,A,3.0,2.5,3.0,4.0,4.5
3,456,A,4.5,3.0,4.0,3.5,5
3,457,A,4.0,3.0,4.5,4.5,4.5
3,458,A,4.5,3.5,5,4.5,5
3,459,A,4.5,3.5,3.0,4.0,4.0
3,460,A,4.0,3.5,4.5,4.0,4.5
3,461,A,4.5,4.0,4.0,4.5,5
3,462,A,4.5,3.5,4.5,5,5
3,463,A,3.0,3.5,3.5,3.5,4.0
3,464,A,4.0,2.5,3.5,4.5,4.5
3,465,A,5,4.5,4.0,4.0,4.0
3,466,A,3.5,4.5,3.5,4.0,5
3,467,A,4.5,4.0,3.0,3.5,5
3,468,A,4.5,4.5,4.5,5,5
3,469,A,4.0,3.5,3.5,4.0,5
3,470,A,5,4.5,4.5,4.5,5
3,471,A,4.0,4.0,5,5,5
3,472,A,4.5,4.0,3.0,5,5
3,473,A,3.5,3.0,3.5,4.5,3.5
3,474,A,4.5,4.0,4.0,5,5
3,475,A,4.5,4.0,3.5,4.5,5
3,476,A,4.0,3.0,4.5,5,4.0
3,477,A,4.5,3.5,4.5,4.5,5
3,478,A,4.5,4.5,3.5,3.5,5
3,479,A,3.0,4.0,5,4.0,5
3,480,A,3.5,4.5,5,3.5,5
3,481,A,4.5,5,4.5,5,5
3,482,A,3.0,3.5,5,4.0,4.0
3,483,A,3.5,3.5,4.5,5,5
3,484,A,5,4.5,4.5,4.5,4.5
3,485,A,4.5,3.5,4.0,5,4.5
3,486,A,5,4.5,5,5,4.5
3,487,A,5,3.5,3.0,5,5
3,488,A,4.0,4.0,5,4.5,5
3,489,A,4.0,5,4.5,5,4.5
3,490,A,5,4.0,4.5,4.5,5
3,491,A,5,3.5,4.5,4.0,5
3,492,A,5,4.0,5,5,5
3,493,A,3.5,3.0,5,4.5,5
3,494,A,5,3.0,5,3.5,5
3,495,A,5,3.5,5,3.5,5
3,496,A,5,4.0,5,5,5
3,497,A,5,5,4.5,5,4.0
3,498,A,4.5,4.5,4.5,5,5
3,499,A,4.0,4.5,5,5,5
3,500,A,5,5,4.0,5,5
3,1,B,3.5,3.5,3.0,5,5
3,2,B,4.0,2.5,3.5,5,4.0
3,3,B,4.0,3.0,2.0,5,3.5
3,4,B,3.0,3.5,2.0,5,4.0
3,5,B,5,4.0,4.0,5,5
3,6,B,4.0,3.5,4.0,5,5
3,7,B,3.0,2.0,3.5,5,3.5
3,8,B,4.0,2.0,3.5,4.0,1.5
3,9,B,3.5,2.5,2.5,4.0,3.5
3,10,B,4.5,2.5,3.5,5,4.0
3,11,B,5,4.5,4.0,4.5,4.0
3,12,B,4.0,2.0,2.5,5,2.0
3,13,B,2.5,2.0,2.5,5,3.5
3,14,B,3.5,2.0,3.0,5,4.0
3,15,B,4.0,2.5,3.0,4.5,2.5
3,16,B,4.0,1,2.0,3.5,4.0
3,17,B,5,2.0,3.0,5,4.5
3,18,B,4.0,4.0,3.5,4.5,5
3,19,B,4.0,2.5,4.0,4.0,3.5
3,20,B,3.0,2.5,4.0,5,4.5
3,21,B,4.0,3.0,4.0,5,3.5
3,22,B,2.5,2.0,3.5,3.5,2.5
3,23,B,4.0,3.5,4.0,5,5
3,24,B,4.5,1.5,2.0,5,4.0
3,25,B,4.5,2.5,4.5,5,3.0
3,26,B,4.0,2.5,4.0,5,4.5
3,27,B,3.0,2.5,4.0,5,4.5
3,28,B,5,4.0,4.5,5,5
3,29,B,3.5,1.5,3.0,4.5,4.0
3,30,B,4.5,2.0,2.5,5,3.0
3,31,B,3.5,1,4.5,5,3.0
3,32,B,3.5,1.5,5,4.5,2.0
3,33,B,2.5,2.0,3.0,4.0,4.0
3,34,B,4.5,3.0,4.0,5,5
3,35,B,4.0,2.0,5,5,2.0
3,36,B,4.0,3.0,4.5,5,5
3,37,B,5,3.5,3.5,5,4.5
3,38,B,3.5,3.0,3.0,5,4.0
3,39,B,4.0,2.5,3.5,5,4.0
3,40,B,4.5,1.5,5,5,4.0
3,41,B,4.0,3.0,4.0,5,4.5
3,42,B,3.0,2.0,2.0,3.5,3.0
3,43,B,5,3.0,4.5,5,5
3,44,B,4.5,2.5,3.0,5,3.0
3,45,B,3.0,1.5,2.0,4.5,3.5
3,46,B,5,3.0,5,5,4.0
3,47,B,4.0,3.5,5,5,3.0
3,48,B,4.5,2.5,4.0,5,5
3,49,B,4.0,2.5,4.5,5,3.5
3,50,B,4.5,5,4.5,4.5,4.5
3,51,B,4.0,3.0,5,5,3.0
3,52,B,3.0,1,2.5,4.0,3.5
3,53,B,4.5,5,4.5,5,5
3,54,B,4.0,3.0,3.5,4.5,4.0
3,55,B,3.0,2.0,3.0,3.5,1
3,56,B,4.0,4.5,4.0,5,5
3,57,B,2.5,2.5,4.0,5,3.0
3,58,B,3.0,2.0,4.0,5,2.5
3,59,B,2.0,1.5,5,4.5,2.5
3,60,B,4.0,2.0,2.5,5,3.0
3,61,B,4.0,3.0,3.5,4.5,2.0
3,62,B,4.0,3.0,3.5,5,4.0
3,63,B,5,3.0,3.5,4.5,4.5
3,64,B,4.5,2.5,3.0,4.5,4.0
3,65,B,5,2.0,4.0,5,3.5
3,66,B,3.5,1.5,3.5,4.5,4.0
3,67,B,3.0,2.0,5,4.5,2.0
3,68,B,4.5,2.5,3.0,5,4.5
3,69,B,5,3.0,3.5,4.5,5
3,70,B,3.5,2.0,4.5,4.5,4.0
3,71,B,5,5,5,5,5
3,72,B,4.0,1,4.0,5,2.5
3,73,B,5,4.0,5,5,4.5
3,74,B,3.0,2.0,4.5,5,4.5
3,75,B,4.5,2.5,4.0,5,4.0
3,76,B,3.5,3.0,3.5,3.5,3.5
3,77,B,4.0,2.0,4.0,5,4.0
3,78,B,4.5,4.5,4.0,4.5,4.5
3,79,B,4.0,2.5,4.5,5,3.0
3,80,B,4.0,2.0,3.0,4.5,3.0
3,81,B,4.5,4.0,4.0,5,5
3,82,B,5,4.5,4.0,4.5,5
3,83,B,3.0,3.5,3.5,5,4.0
3,84,B,3.0,3.5,4.0,4.5,3.5
3,85,B,5,2.5,3.5,5,4.5
3,86,B,4.0,1.5,2.0,4.0,5
3,87,B,3.0,2.5,4.5,5,3.0
3,88,B,2.5,2.0,3.5,3.5,3.5
3,89,B,5,3.0,4.5,5,5
3,90,B,5,2.5,3.5,5,4.5
3,91,B,3.5,1.5,3.0,4.5,2.5
3,92,B,5,5,4.5,5,5
3,93,B,3.5,2.0,3.0,4.5,4.0
3,94,B,3.0,2.0,3.5,3.5,3.0
3,95,B,3.0,1,2.0,3.5,2.0
3,96,B,5,3.5,3.0,4.5,4.5
3,97,B,4.5,4.5,3.0,5,5
3,98,B,4.5,1.5,4.5,5,3.0
3,99,B,4.0,1.5,3.5,4.5,3.5
3,100,B,5,4.5,3.0,5,5
3,101,B,3.0,3.5,2.0,4.5,3.5
3,102,B,5,1.5,2.0,5,3.5
3,103,B,3.0,2.5,2.5,3.5,3.5
3,104,B,5,2.5,3.5,5,4.0
3,105,B,3.5,2.5,2.5,4.5,4.0
3,106,B,3.5,1.5,3.0,4.5,2.0
3,107,B,4.5,2.0,3.0,5,3.5
3,108,B,3.5,1.5,2.5,4.0,2.0
3,109,B,4.0,1,2.5,4.5,3.0
3,110,B,4.5,3.5,3.0,5,4.5
3,111,B,3.0,1,2.0,5,3.0
3,112,B,4.0,2.5,2.5,5,4.0
3,113,B,5,2.0,2.5,5,4.0
3,114,B,3.0,1.5,3.0,3.5,3.0
3,115,B,4.0,2.5,2.0,5,3.5
3,116,B,4.5,3.0,3.0,4.5,3.5
3,117,B,5,3.0,2.0,4.5,4.0
3,118,B,4.0,2.0,2.5,4.5,3.0
3,119,B,5,2.0,3.5,3.5,3.0
3,120,B,5,3.5,3.5,5,5
3,121,B,5,3.0,3.0,4.5,3.5
3,122,B,4.0,2.0,3.5,4.5,4.0
3,123,B,4.5,2.5,2.0,5,3.0
3,124,B,4.5,3.0,3.0,5,4.0
3,125,B,4.0,2.0,1.5,4.5,3.5
3,126,B,5,3.5,3.5,5,4.0
3,127,B,4.5,1.5,3.0,4.0,3.5
3,128,B,4.5,3.0,4.0,4.5,4.0
3,129,B,4.0,2.0,3.5,5,3.0
3,130,B,5,2.0,4.0,5,4.0
3,131,B,3.0,2.0,2.5,5,3.0
3,132,B,5,2.5,2.0,5,4.5
3,133,B,4.0,3.0,3.5,5,5
3,134,B,4.5,1.5,2.5,4.5,3.0
3,135,B,4.0,2.5,3.5,5,3.0
3,136,B,5,3.5,4.0,5,5
3,137,B,4.5,1,2.0,5,2.0
3,138,B,4.5,1.5,3.5,5,3.5
3,139,B,4.0,1.5,2.0,5,4.0
3,140,B,4.0,2.0,3.5,4.5,5
3,141,B,4.0,4.0,3.0,5,4.0
3,142,B,3.5,2.0,1,4.0,3.5
3,143,B,5,4.0,4.0,5,4.0
3,144,B,3.5,2.5,4.0,5,5
3,145,B,4.0,1.5,3.5,4.5,3.5
3,146,B,4.5,1,3.0,5,3.0
3,147,B,5,2.5,4.5,5,5
3,148,B,5,2.5,2.5,4.5,4.0
3,149,B,4.0,2.0,3.0,4.5,4.5
3,150,B,4.5,2.5,1.5,3.5,2.5
3,151,B,4.0,3.5,4.0,5,5
3,152,B,5,2.0,4.5,5,4.5
3,153,B,5,2.5,5,5,3.0
3,154,B,4.5,1,3.0,5,3.0
3,155,B,4.5,2.5,3.0,5,5
3,156,B,4.0,4.0,3.5,4.0,4.0
3,157,B,3.5,2.5,3.5,5,3.5
3,158,B,5,2.5,3.5,5,5
3,159,B,4.0,4.0,4.0,5,4.5
3,160,B,3.5,2.0,4.5,4.5,2.5
3,161,B,3.0,2.0,2.0,5,3.0
3,162,B,4.0,3.0,5,5,4.5
3,163,B,3.0,2.0,2.5,5,4.0
3,164,B,3.0,2.5,4.0,5,4.5
3,165,B,4.5,3.5,5,5,3.0
3,166,B,3.5,1.5,3.0,3.5,3.5
3,167,B,4.5,3.5,5,5,3.5
3,168,B,4.0,2.5,4.0,5,4.0
3,169,B,4.0,2.0,4.0,5,4.5
3,170,B,3.0,2.5,2.5,4.0,3.5
3,171,B,4.0,1.5,3.0,4.0,2.0
3,172,B,5,4.0,4.5,5,5
3,173,B,5,2.5,3.5,5,4.0
3,174,B,3.0,1.5,4.5,4.0,4.0
3,175,B,3.5,1.5,5,5,3.0
3,176,B,5,2.5,2.0,4.5,4.0
3,177,B,4.0,2.5,4.0,3.5,3.5
3,178,B,5,3.0,4.0,5,3.0
3,179,B,4.5,3.5,4.5,5,4.5
3,180,B,4.5,3.0,2.0,5,4.0
3,181,B,3.5,3.0,4.5,5,5
3,182,B,3.5,1.5,2.5,5,3.0
3,183,B,5,5,3.5,5,5
3,184,B,4.5,2.5,4.0,4.5,5
3,185,B,4.0,3.0,4.0,5,4.5
3,186,B,3.0,2.5,3.0,4.5,3.5
3,187,B,4.0,2.5,3.0,5,3.5
3,188,B,4.5,2.5,3.5,5,5
3,189,B,5,3.5,3.0,5,5
3,190,B,5,2.5,4.5,5,4.5
3,191,B,3.5,2.5,4.5,5,4.0
3,192,B,5,4.0,3.5,5,4.5
3,193,B,3.5,3.5,2.5,5,4.0
3,194,B,4.0,2.5,3.0,4.0,3.5
3,195,B,5,2.5,4.0,5,4.0
3,196,B,4.0,2.5,4.5,5,4.0
3,197,B,4.0,2.5,3.0,5,4.5
3,198,B,4.5,3.5,4.0,5,4.0
3,199,B,4.5,2.5,3.0,5,5
3,200,B,5,4.5,3.0,5,5
3,201,B,3.0,3.5,3.5,5,4.0
3,202,B,4.5,3.5,3.0,5,4.0
3,203,B,5,3.5,4.0,5,4.5
3,204,B,5,3.5,4.0,5,5
3,205,B,4.5,3.5,3.5,5,3.5
3,206,B,5,4.0,4.0,5,4.0
3,207,B,5,3.0,4.5,5,5
3,208,B,3.0,1.5,2.5,4.5,3.0
3,209,B,3.0,2.5,3.0,5,4.0
3,210,B,3.0,2.5,3.5,5,4.0
3,211,B,4.0,1.5,3.0,4.0,1.5
3,212,B,4.0,2.0,2.0,4.5,3.5
3,213,B,5,2.5,2.5,5,3.5
3,214,B,4.5,3.0,4.0,5,5
3,215,B,5,4.0,3.5,4.5,5
3,216,B,2.0,2.0,2.0,3.5,4.0
3,217,B,2.0,1,2.5,4.5,3.5
3,218,B,3.0,1,3.5,5,3.0
3,219,B,4.5,3.0,3.0,4.5,4.5
3,220,B,4.0,2.0,2.5,5,4.0
3,221,B,3.5,2.5,3.0,5,2.5
3,222,B,4.5,2.5,3.0,5,5
3,223,B,3.5,3.5,4.0,4.5,5
3,224,B,5,4.0,4.5,5,5
3,225,B,5,1.5,4.0,3.5,4.0
3,226,B,5,3.0,3.0,5,3.0
3,227,B,5,3.5,3.0,5,2.5
3,228,B,3.0,1.5,3.0,5,3.5
3,229,B,5,3.0,4.5,5,3.5
3,230,B,2.0,1.5,2.5,4.0,4.5
3,231,B,5,4.5,4.0,5,5
3,232,B,5,2.5,4.0,3.5,3.5
3,233,B,3.5,2.0,3.5,5,4.5
3,234,B,5,4.0,3.0,5,5
3,235,B,4.5,2.0,5,5,2.5
3,236,B,4.0,3.0,4.0,5,3.0
3,237,B,4.0,2.5,3.5,3.5,2.0
3,238,B,5,3.0,3.5,5,4.5
3,239,B,4.0,2.5,3.5,5,4.5
3,240,B,4.0,3.0,5,5,4.0
3,241,B,2.5,3.5,4.0,4.5,3.5
3,242,B,4.0,4.0,4.5,4.5,5
3,243,B,3.0,3.5,4.5,5,5
3,244,B,4.0,4.0,4.5,5,5
3,245,B,3.5,2.0,2.5,5,1
3,246,B,4.5,2.5,4.0,5,4.0
3,247,B,4.5,3.0,3.5,5,3.5
3,248,B,3.5,3.0,3.5,5,4.5
3,249,B,3.5,2.0,4.0,5,3.0
3,250,B,5,2.5,2.0,4.5,4.5
3,251,B,4.5,3.0,3.5,5,4.0
3,252,B,3.0,2.0,2.5,5,3.5
3,253,B,3.0,2.0,4.0,5,3.0
3,254,B,5,4.0,5,5,5
3,255,B,4.5,2.5,3.0,5,4.0
3,256,B,5,2.5,3.0,5,3.5
3,257,B,3.0,2.5,2.5,5,2.0
3,258,B,5,4.5,4.0,5,5
3,259,B,4.0,2.0,3.0,5,4.0
3,260,B,5,2.0,3.0,5,3.5
3,261,B,3.5,1.5,3.0,3.5,2.0
3,262,B,4.5,3.0,4.0,5,5
3,263,B,5,2.0,3.5,5,3.0
3,264,B,5,3.5,3.0,4.5,5
3,265,B,3.5,2.5,2.5,5,4.0
3,266,B,4.0,1,2.5,4.0,3.0
3,267,B,5,3.0,3.5,4.5,4.0
3,268,B,3.0,2.0,2.0,5,4.0
3,269,B,3.0,2.5,3.5,5,4.0
3,270,B,5,4.5,4.5,4.5,5
3,271,B,5,3.5,3.5,5,5
3,272,B,5,2.5,4.0,5,4.5
3,273,B,4.0,3.0,3.0,5,2.0
3,274,B,3.0,2.5,3.5,5,3.0
3,275,B,4.0,2.5,4.0,4.5,4.0
3,276,B,5,3.0,3.0,5,4.5
3,277,B,4.5,3.5,4.0,5,4.0
3,278,B,5,3.0,3.0,5,4.0
3,279,B,5,4.5,4.0,4.5,4.0
3,280,B,3.5,1,5,3.5,2.0
3,281,B,5,2.5,3.5,4.0,3.5
3,282,B,3.5,2.0,3.5,4.5,4.5
3,283,B,5,2.0,3.5,5,4.0
3,284,B,5,3.0,4.0,4.5,3.5
3,285,B,3.0,1,4.0,4.5,2.0
3,286,B,5,3.5,3.5,5,5
3,287,B,3.0,1.5,2.5,4.0,4.0
3,288,B,4.5,2.5,2.0,4.5,4.0
3,289,B,5,3.5,4.5,5,5
3,290,B,3.5,3.0,5,5,5
3,291,B,4.0,2.0,3.0,5,3.5
3,292,B,3.0,3.0,3.5,5,3.5
3,293,B,4.0,3.0,3.0,5,4.5
3,294,B,2.0,2.0,4.0,4.5,1
3,295,B,2.5,2.0,2.5,4.0,3.5
3,296,B,4.0,2.0,3.5,4.5,2.5
3,297,B,4.5,3.0,4.5,5,3.5
3,298,B,3.0,2.0,3.5,5,2.5
3,299,B,5,2.5,3.0,5,5
3,300,B,3.0,2.5,2.5,5,4.5
3,301,B,3.5,1.5,5,4.0,3.5
3,302,B,5,3.0,3.0,5,4.0
3,303,B,2.5,2.0,3.0,4.5,5
3,304,B,3.0,2.0,4.5,5,3.0
3,305,B,4.0,2.5,3.5,5,4.5
3,306,B,3.5,1.5,2.0,5,4.0
3,307,B,2.5,1,3.5,3.5,2.5
3,308,B,4.5,2.5,4.5,4.5,3.0
3,309,B,5,2.0,3.0,5,4.0
3,310,B,4.5,4.0,3.0,5,4.0
3,311,B,3.5,1,3.5,5,3.0
3,312,B,5,2.5,2.5,5,3.0
3,313,B,4.0,1.5,2.0,5,2.0
3,314,B,5,3.5,3.0,5,5
3,315,B,4.5,2.0,3.0,5,4.0
3,316,B,5,3.0,4.0,5,3.0
3,317,B,3.5,3.0,3.5,5,3.0
3,318,B,5,2.5,4.5,5,4.5
3,319,B,4.0,1.5,3.0,5,3.0
3,320,B,3.0,3.0,4.0,5,4.0
3,321,B,5,3.0,3.0,5,5
3,322,B,3.5,2.0,3.0,5,3.5
3,323,B,5,2.0,2.5,5,4.5
3,324,B,3.0,2.0,3.0,4.5,2.5
3,325,B,4.5,2.5,2.0,5,4.5
3,326,B,4.5,3.5,3.5,5,5
3,327,B,4.5,3.0,4.0,5,5
3,328,B,4.5,2.5,4.5,4.5,4.0
3,329,B,5,4.0,4.0,5,5
3,330,B,5,4.0,3.0,5,4.5
3,331,B,5,4.0,4.5,5,4.5
3,332,B,4.0,2.0,3.5,5,5
3,333,B,3.5,3.5,4.5,4.5,3.0
3,334,B,4.0,2.0,4.0,5,4.0
3,335,B,5,3.0,3.0,5,3.0
3,336,B,5,4.0,3.5,5,5
3,337,B,4.5,4.0,4.0,5,5
3,338,B,4.0,2.5,3.0,4.5,4.0
3,339,B,4.5,3.0,2.5,5,3.5
3,340,B,4.0,2.5,3.5,4.5,4.0
3,341,B,2.0,2.0,2.5,5,2.0
3,342,B,5,3.5,4.5,5,5
3,343,B,3.5,2.0,3.0,5,5
3,344,B,3.0,3.0,2.5,4.5,4.0
3,345,B,3.5,2.5,3.0,3.5,2.5
3,346,B,5,2.0,3.0,4.5,3.5
3,347,B,4.5,3.0,4.5,5,5
3,348,B,5,4.0,4.0,5,5
3,349,B,4.0,3.0,3.5,5,3.0
3,350,B,3.5,2.0,3.0,5,4.0
3,351,B,4.0,2.0,3.5,5,4.0
3,352,B,3.0,3.0,3.5,5,4.5
3,353,B,4.0,4.5,2.5,5,4.0
3,354,B,5,3.5,4.0,5,4.0
3,355,B,5,3.0,4.0,4.5,4.5
3,356,B,5,3.5,3.5,5,3.5
3,357,B,5,2.5,3.0,5,4.0
3,358,B,3.5,3.5,3.5,5,4.5
3,359,B,5,2.0,4.0,5,3.5
3,360,B,5,3.5,4.0,4.5,5
3,361,B,3.5,2.5,3.5,5,3.0
3,362,B,4.5,2.5,4.5,5,3.0
3,363,B,4.0,2.0,4.5,4.5,3.5
3,364,B,5,4.5,4.0,5,5
3,365,B,4.0,2.5,3.0,5,2.0
3,366,B,4.5,2.0,3.0,5,4.0
3,367,B,3.5,2.5,4.0,5,4.5
3,368,B,5,3.0,2.5,5,4.0
3,369,B,5,3.5,4.0,5,5
3,370,B,5,2.5,3.0,5,3.5
3,371,B,4.5,2.0,3.5,5,4.0
3,372,B,3.5,4.0,3.0,5,5
3,373,B,4.5,2.5,3.0,5,2.5
3,374,B,5,3.0,3.0,5,3.5
3,375,B,5,3.0,3.5,5,5
3,376,B,5,3.5,3.0,4.5,4.0
3,377,B,5,3.5,4.5,5,5
3,378,B,5,3.5,4.0,5,5
3,379,B,4.5,3.5,2.0,4.0,3.5
3,380,B,5,2.5,2.5,4.5,3.5
3,381,B,5,4.0,3.5,5,4.0
3,382,B,3.0,2.5,2.5,4.0,4.0
3,383,B,3.5,3.0,3.5,3.5,4.0
3,384,B,3.0,2.5,3.0,5,4.5
3,385,B,3.0,2.5,4.0,5,4.5
3,386,B,4.0,2.5,3.5,4.5,4.0
3,387,B,5,4.5,3.0,5,5
3,388,B,5,1.5,3.5,5,2.5
3,389,B,4.5,3.0,2.0,4.0,3.0
3,390,B,3.0,3.0,3.5,5,3.5
3,391,B,4.0,3.0,3.0,4.5,4.5
3,392,B,3.5,2.5,2.5,5,4.0
3,393,B,3.5,2.0,3.0,5,3.5
3,394,B,5,2.0,2.0,5,5
3,395,B,5,3.0,3.0,5,5
3,396,B,2.5,2.5,3.0,3.5,3.0
3,397,B,4.5,3.5,3.5,4.0,5
3,398,B,3.5,2.0,3.0,4.0,3.0
3,399,B,5,3.5,2.5,5,5
3,400,B,4.5,3.5,3.5,5,3.0
3,401,B,5,5,3.5,5,4.5
3,402,B,3.0,2.0,3.5,5,4.0
3,403,B,4.0,3.0,3.0,5,4.0
3,404,B,3.0,2.5,4.0,4.5,4.5
3,405,B,3.0,2.0,3.5,4.5,4.0
3,406,B,3.5,3.0,2.5,5,3.5
3,407,B,4.0,3.0,4.0,4.5,4.5
3,408,B,3.5,3.5,3.5,5,4.5
3,409,B,4.0,1.5,3.5,4.0,3.5
3,410,B,4.0,2.5,3.0,5,5
3,411,B,3.0,2.0,2.0,3.5,3.0
3,412,B,3.0,2.5,3.0,4.0,3.5
3,413,B,3.5,2.0,3.5,4.5,4.0
3,414,B,2.5,2.5,2.5,4.5,3.5
3,415,B,5,4.5,2.0,5,4.0
3,416,B,2.5,2.0,3.5,4.5,3.0
3,417,B,4.0,3.0,3.5,5,4.5
3,418,B,3.0,4.0,4.5,5,5
3,419,B,3.5,3.0,3.0,5,3.0
3,420,B,4.0,2.5,3.0,3.5,2.0
3,421,B,5,5,4.5,5,4.0
3,422,B,4.5,5,4.0,4.5,4.0
3,423,B,3.5,3.0,3.5,5,4.5
3,424,B,4.5,2.0,3.0,5,4.5
3,425,B,5,3.0,4.0,5,3.5
3,426,B,5,3.0,5,5,4.5
3,427,B,4.0,2.5,3.0,4.5,2.5
3,428,B,5,3.5,4.5,5,4.5
3,429,B,3.5,2.0,3.0,4.5,4.5
3,430,B,3.0,2.0,3.0,4.5,2.5
3,431,B,4.5,3.0,4.5,5,4.0
3,432,B,5,2.5,4.0,5,4.0
3,433,B,5,3.0,4.5,5,3.5
3,434,B,5,2.5,3.5,5,3.5
3,435,B,4.5,3.0,4.5,4.5,4.5
3,436,B,4.5,2.5,4.5,5,3.0
3,437,B,4.0,2.0,5,5,3.5
3,438,B,4.0,3.0,4.0,5,3.5
3,439,B,4.5,3.0,5,4.5,3.5
3,440,B,5,3.5,4.0,5,4.0
3,441,B,3.0,3.0,3.5,5,3.5
3,442,B,4.0,3.0,3.5,4.5,3.0
3,443,B,4.0,2.0,4.5,4.5,3.0
3,444,B,4.5,3.0,3.0,5,3.5
3,445,B,4.0,2.5,3.0,4.5,2.5
3,446,B,5,3.0,3.5,5,5
3,447,B,4.5,2.5,4.0,4.5,4.0
3,448,B,5,2.5,4.0,5,4.5
3,449,B,5,3.5,5,5,5
3,450,B,3.0,2.0,3.0,3.5,4.0
3,451,B,4.5,2.5,3.0,5,2.5
3,452,B,5,3.0,2.5,5,4.5
3,453,B,4.0,2.0,5,4.5,4.0
3,454,B,4.0,1.5,2.5,4.5,3.5
3,455,B,5,2.0,3.0,5,4.0
3,456,B,3.5,2.0,3.0,5,4.5
3,457,B,5,3.0,2.5,5,4.5
3,458,B,4.0,2.0,4.0,5,3.5
